record_id,timestamp,corridor_id,junction_sequence,num_junctions,junction_spacing_m,corridor_length_km,cycle_time_sec,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,bus_priority_active,ambulance_priority_active,ideal_offset_sec,applied_offset_sec,offset_accuracy,green_wave_success,stops_avoided,congestion_index,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
GW100083,2025-01-14 09:47:53,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,360.0,1.08,90,Weekday,True,Clear,False,0.0,False,False,False,51.6,42.7,0.829,False,2,1.0,8.5,48.3,526.7,0.176,0.407,0.856,Festival crowd surge detected - alternate route and extended cycle recommended
GW100084,2026-01-22 19:07:26,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,516.0,1.55,100,Weekday,False,Clear,False,0.0,False,False,False,86.0,90.0,0.942,False,1,0.988,7.6,54.9,818.9,0.23,0.532,0.919,Heavy congestion detected - signal timing extended and reroute suggested
GW100085,2026-02-12 08:18:07,Hosur_Rd,Silk Board -> Electronic City Toll,2,654.0,0.65,100,Weekday,False,Clear,False,0.0,False,False,False,77.3,70.2,0.909,False,0,0.952,12.0,45.3,245.2,0.105,0.242,0.921,Heavy congestion detected - signal timing extended and reroute suggested
GW100086,2026-03-05 21:50:46,Hosur_Rd,Silk Board -> Electronic City Toll,2,571.0,0.57,90,Weekday,True,Clear,False,0.0,False,False,False,51.0,52.4,0.972,True,2,0.206,38.3,8.0,60.4,0.056,0.129,0.9,Green wave coordination successful - maintain current corridor offset
GW100087,2025-07-02 08:31:59,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,336.0,1.01,90,Weekday,False,Clear,False,0.0,False,True,False,39.0,38.1,0.978,False,1,0.911,13.6,27.3,282.8,0.154,0.357,0.935,Bus priority granted - green extension issued to reduce transit delay
GW100088,2026-06-16 21:36:54,Hosur_Rd,Silk Board -> Electronic City Toll,2,467.0,0.47,90,Weekday,False,Heavy Rain,True,28.2,False,False,False,51.3,50.3,0.98,True,2,0.252,30.9,12.2,62.2,0.061,0.141,0.911,Light rain detected - minor speed reduction advised
GW100089,2026-02-24 13:05:42,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,553.0,1.66,100,Weekday,False,Clear,False,0.0,False,False,False,51.4,53.7,0.954,True,4,0.064,38.1,2.0,162.3,0.132,0.305,0.953,Green wave coordination successful - maintain current corridor offset
GW100090,2026-02-01 18:57:30,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,428.0,1.28,100,Weekend,False,Clear,False,0.0,False,True,False,47.8,49.8,0.958,False,0,0.675,21.3,23.7,246.0,0.176,0.407,0.953,Bus priority granted - green extension issued to reduce transit delay
GW100091,2025-09-14 08:43:32,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,527.0,1.58,100,Weekend,False,Fog,False,0.0,False,False,False,69.0,87.0,0.739,False,2,0.706,17.4,34.2,375.6,0.22,0.508,0.96,Moderate traffic flow - standard adaptive signal timing in effect
GW100092,2026-03-14 08:08:01,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,479.0,0.96,90,Weekend,False,Clear,False,0.0,False,False,False,49.4,47.2,0.954,False,2,0.681,22.8,27.4,184.1,0.117,0.271,0.977,Moderate traffic flow - standard adaptive signal timing in effect
GW100093,2025-01-15 09:02:03,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,691.0,2.07,110,Weekday,True,Clear,False,0.0,False,False,False,98.3,88.0,0.895,False,2,1.0,8.6,57.2,922.3,0.307,0.71,0.854,Festival crowd surge detected - alternate route and extended cycle recommended
GW100094,2026-02-14 16:40:13,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,288.0,0.86,90,Weekend,False,Clear,False,0.0,False,False,False,33.0,35.5,0.923,True,4,0.177,31.3,2.1,114.9,0.074,0.17,0.988,Green wave coordination successful - maintain current corridor offset
GW100095,2025-01-16 17:36:40,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,648.0,1.3,90,Weekday,False,Clear,False,0.0,False,False,False,80.9,83.4,0.969,False,0,0.832,15.0,41.1,358.3,0.188,0.435,0.938,Heavy congestion detected - signal timing extended and reroute suggested
GW100096,2025-01-20 16:32:19,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,586.0,1.76,90,Weekday,False,Clear,False,0.0,False,True,False,68.2,66.4,0.974,True,4,0.245,30.8,6.2,199.2,0.18,0.415,0.956,Bus priority granted - green extension issued to reduce transit delay
GW100097,2025-03-12 18:39:28,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,650.0,2.6,90,Weekday,False,Clear,False,0.0,False,False,False,96.4,90.0,0.926,False,3,0.969,9.1,48.0,1081.5,0.375,0.865,0.943,Heavy congestion detected - signal timing extended and reroute suggested
GW100098,2025-03-31 11:20:42,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,555.0,2.22,100,Weekday,True,Clear,False,0.0,False,False,False,61.8,65.4,0.941,True,5,0.258,30.8,15.4,280.0,0.225,0.521,0.915,Green wave coordination successful - maintain current corridor offset
GW100099,2025-02-04 13:16:58,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,297.0,0.89,90,Weekday,False,Clear,False,0.0,False,False,False,25.7,28.8,0.878,True,4,0.069,40.3,5.6,87.4,0.075,0.174,0.972,Green wave coordination successful - maintain current corridor offset
GW100100,2026-04-05 08:00:49,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,556.0,1.67,120,Weekend,False,Clear,False,0.0,False,False,False,66.2,64.1,0.968,True,4,0.271,29.3,18.5,211.8,0.161,0.372,0.979,Green wave coordination successful - maintain current corridor offset
GW100101,2025-01-10 15:07:30,Hosur_Rd,Silk Board -> Electronic City Toll,2,521.0,0.52,120,Weekday,False,Fog,False,0.0,False,True,False,41.8,41.3,0.988,True,2,0.126,43.0,6.3,48.1,0.042,0.097,0.959,Bus priority granted - green extension issued to reduce transit delay
GW100102,2025-07-11 12:41:50,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,457.0,1.83,90,Weekday,False,Rain,True,24.4,False,True,False,43.3,41.1,0.95,True,5,0.189,35.6,7.1,187.2,0.179,0.413,0.916,Bus priority granted - green extension issued to reduce transit delay
GW100103,2025-08-28 18:55:33,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,512.0,1.54,100,Weekday,True,Heavy Rain,True,79.9,False,False,False,78.3,79.7,0.981,False,0,1.0,8.0,52.2,751.7,0.237,0.547,0.853,Festival crowd surge detected - alternate route and extended cycle recommended
GW100104,2025-11-15 17:27:09,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,537.0,1.61,90,Weekend,False,Clear,False,0.0,False,False,False,75.7,75.1,0.993,False,1,0.673,16.9,28.6,359.8,0.21,0.485,0.973,Moderate traffic flow - standard adaptive signal timing in effect
GW100105,2025-09-15 17:08:00,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,444.0,1.33,110,Weekday,False,Rain,True,24.6,False,False,False,56.1,38.1,0.679,False,0,1.0,9.6,63.6,553.1,0.213,0.492,0.878,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW100106,2025-03-17 16:39:28,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,565.0,1.7,100,Weekday,False,Fog,False,0.0,False,True,False,60.1,64.1,0.933,True,4,0.253,31.5,7.2,196.9,0.187,0.432,0.96,Bus priority granted - green extension issued to reduce transit delay
GW100107,2025-06-29 10:24:40,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,454.0,1.36,90,Weekend,False,Clear,False,0.0,False,False,False,45.9,45.1,0.982,True,4,0.225,33.4,8.9,140.1,0.1,0.231,0.972,Green wave coordination successful - maintain current corridor offset
GW100108,2026-04-27 06:38:58,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,511.0,1.02,90,Weekday,False,Rain,True,18.2,False,False,False,65.5,65.6,0.998,True,3,0.209,27.3,12.5,147.8,0.123,0.284,0.89,Light rain detected - minor speed reduction advised
GW100109,2025-04-28 10:27:59,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,603.0,2.41,100,Weekday,False,Clear,False,0.0,False,False,False,83.1,85.6,0.97,True,5,0.271,24.6,17.3,380.7,0.261,0.603,0.938,Green wave coordination successful - maintain current corridor offset
GW100110,2025-03-17 07:19:55,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,475.0,0.95,120,Weekday,False,Clear,False,0.0,False,False,False,58.8,58.7,0.998,True,3,0.233,28.5,16.7,130.1,0.11,0.254,0.987,Green wave coordination successful - maintain current corridor offset
GW100111,2025-02-03 20:52:21,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,460.0,0.92,90,Weekday,False,Clear,False,0.0,False,False,False,53.8,53.0,0.985,True,3,0.212,30.0,11.9,113.6,0.102,0.235,0.956,Green wave coordination successful - maintain current corridor offset
GW100112,2025-09-02 07:32:43,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,366.0,1.46,100,Weekday,False,Clear,False,0.0,False,True,False,43.2,51.4,0.81,False,4,0.707,19.3,26.7,291.8,0.193,0.445,0.961,Bus priority granted - green extension issued to reduce transit delay
GW100113,2026-03-24 16:02:48,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,527.0,1.05,100,Weekday,False,Clear,False,0.0,False,False,False,54.1,52.3,0.968,True,3,0.165,33.5,11.2,127.9,0.088,0.203,0.99,Green wave coordination successful - maintain current corridor offset
GW100114,2026-04-17 19:25:35,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,509.0,2.04,110,Weekday,False,Clear,False,0.0,False,True,False,54.5,43.3,0.795,False,0,0.832,17.5,31.6,466.6,0.263,0.608,0.947,Bus priority granted - green extension issued to reduce transit delay
GW100115,2025-10-27 18:37:50,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,473.0,1.89,110,Weekday,False,Fog,False,0.0,False,False,False,55.8,58.1,0.958,False,1,1.0,10.3,61.2,715.8,0.298,0.688,0.922,Heavy congestion detected - signal timing extended and reroute suggested
GW100116,2026-04-20 18:52:46,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,517.0,2.59,100,Weekday,False,Fog,False,0.0,False,False,False,72.4,79.8,0.897,False,0,0.99,9.0,51.4,1068.8,0.366,0.844,0.912,Heavy congestion detected - signal timing extended and reroute suggested
GW100117,2026-04-29 07:08:41,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,808.0,2.42,90,Weekday,False,Clear,False,0.0,False,False,False,84.7,85.2,0.995,True,4,0.208,32.9,7.6,250.9,0.252,0.583,0.97,Green wave coordination successful - maintain current corridor offset
GW100118,2025-10-28 09:31:02,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,569.0,1.71,120,Weekday,False,Light Rain,True,5.4,False,False,False,69.8,60.1,0.861,False,2,1.0,9.9,56.6,658.1,0.28,0.647,0.865,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW100119,2026-03-01 13:30:03,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,534.0,2.14,100,Weekend,False,Clear,False,0.0,False,True,False,51.6,53.7,0.961,True,5,0.07,34.3,5.6,229.8,0.174,0.403,0.99,Bus priority granted - green extension issued to reduce transit delay
GW100120,2026-01-26 07:48:59,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,482.0,1.93,110,Weekday,True,Clear,False,0.0,False,False,False,88.0,83.1,0.945,False,1,0.969,7.4,61.8,956.7,0.294,0.679,0.906,Festival crowd surge detected - alternate route and extended cycle recommended
GW100121,2025-08-04 21:18:58,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,624.0,1.87,100,Weekday,False,Clear,False,0.0,False,False,False,63.2,65.6,0.963,True,4,0.148,34.9,5.6,208.4,0.161,0.372,0.943,Green wave coordination successful - maintain current corridor offset
GW100122,2026-03-13 14:34:28,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,547.0,1.09,110,Weekday,False,Clear,False,0.0,False,True,False,59.1,62.2,0.949,True,3,0.074,32.9,4.0,128.4,0.087,0.202,0.976,Bus priority granted - green extension issued to reduce transit delay
GW100123,2025-02-08 23:30:25,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,514.0,2.06,90,Weekend,False,Clear,False,0.0,False,False,False,54.3,54.1,0.997,True,5,0.045,33.8,4.9,235.4,0.185,0.428,0.983,Green wave coordination successful - maintain current corridor offset
GW100124,2026-06-29 17:05:06,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,586.0,1.76,100,Weekday,False,Heavy Rain,True,85.6,False,False,False,81.4,71.1,0.874,False,1,1.0,8.8,58.8,759.8,0.282,0.651,0.88,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW100125,2025-06-19 21:59:54,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,668.0,3.34,120,Weekday,False,Clear,False,0.0,False,True,False,54.8,52.0,0.949,True,6,0.128,43.6,4.8,267.2,0.315,0.728,0.984,Bus priority granted - green extension issued to reduce transit delay
GW100126,2025-04-23 09:44:32,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,499.0,2.0,120,Weekday,False,Clear,False,0.0,False,False,False,58.7,59.3,0.989,False,1,0.861,15.1,56.8,581.8,0.285,0.657,0.926,Heavy congestion detected - signal timing extended and reroute suggested
GW100127,2026-06-01 11:59:06,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,459.0,1.83,90,Weekday,False,Clear,False,0.0,False,False,False,39.3,35.0,0.892,True,5,0.131,39.6,6.8,167.7,0.198,0.458,0.979,Green wave coordination successful - maintain current corridor offset
GW100128,2025-10-31 09:23:21,Hosur_Rd,Silk Board -> Electronic City Toll,2,711.0,0.71,100,Weekday,False,Clear,False,0.0,False,True,False,80.6,83.9,0.959,False,0,0.912,13.9,32.3,210.1,0.107,0.246,0.907,Bus priority granted - green extension issued to reduce transit delay
GW100129,2026-04-02 17:12:10,Hosur_Rd,Silk Board -> Electronic City Toll,2,354.0,0.35,100,Weekday,False,Clear,False,0.0,False,False,False,44.1,40.6,0.922,False,1,0.679,19.0,38.9,106.2,0.045,0.103,0.974,Moderate traffic flow - standard adaptive signal timing in effect
GW100130,2025-04-11 19:52:33,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,651.0,1.95,100,Weekday,False,Clear,False,0.0,False,False,False,74.0,68.3,0.923,False,3,0.765,18.5,41.2,421.6,0.262,0.604,0.942,Heavy congestion detected - signal timing extended and reroute suggested
GW100131,2025-09-08 12:57:06,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,525.0,1.05,90,Weekday,False,Clear,False,0.0,False,False,False,50.1,44.6,0.891,True,3,0.058,35.9,2.0,102.5,0.082,0.19,0.967,Green wave coordination successful - maintain current corridor offset
GW100132,2025-03-24 10:37:38,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,302.0,1.51,120,Weekday,False,Clear,False,0.0,False,False,False,36.5,33.7,0.925,True,6,0.239,28.3,14.8,194.3,0.151,0.348,0.966,Green wave coordination successful - maintain current corridor offset
GW100133,2025-05-17 14:52:10,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,503.0,1.51,110,Weekend,False,Clear,False,0.0,False,False,False,39.7,39.2,0.988,True,4,0.051,44.1,3.8,120.6,0.133,0.307,0.978,Green wave coordination successful - maintain current corridor offset
GW100134,2026-03-22 10:31:22,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,524.0,1.57,110,Weekend,False,Clear,False,0.0,False,False,False,45.9,44.1,0.959,True,4,0.18,37.8,15.1,166.7,0.169,0.39,0.958,Green wave coordination successful - maintain current corridor offset
GW100135,2025-11-06 05:07:43,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,197.0,0.59,90,Weekday,False,Clear,False,0.0,False,False,False,19.6,21.5,0.906,True,4,0.062,36.2,7.8,64.0,0.061,0.141,0.98,Green wave coordination successful - maintain current corridor offset
GW100136,2025-07-24 18:13:42,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,459.0,0.92,100,Weekday,False,Clear,False,0.0,False,False,False,62.0,60.8,0.981,False,0,0.972,9.9,50.9,353.9,0.139,0.32,0.931,Heavy congestion detected - signal timing extended and reroute suggested
GW100137,2026-03-02 21:53:20,Hosur_Rd,Silk Board -> Electronic City Toll,2,619.0,0.62,120,Weekday,False,Clear,False,0.0,False,True,False,66.0,68.5,0.962,True,2,0.107,32.5,3.3,73.7,0.054,0.124,0.97,Bus priority granted - green extension issued to reduce transit delay
GW100138,2026-04-20 17:36:50,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,265.0,0.53,110,Weekday,False,Clear,False,0.0,False,False,False,39.5,44.9,0.864,False,2,0.888,11.2,53.6,222.0,0.1,0.232,0.952,Heavy congestion detected - signal timing extended and reroute suggested
GW100139,2025-10-01 18:30:55,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,482.0,1.93,110,Weekday,False,Clear,False,0.0,False,True,False,81.4,76.6,0.942,False,1,1.0,7.2,41.7,1006.9,0.266,0.615,0.909,Bus priority granted - green extension issued to reduce transit delay
GW100140,2026-01-03 13:44:36,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,632.0,2.53,120,Weekend,False,Clear,False,0.0,False,False,False,49.7,52.3,0.948,True,5,0.014,44.1,2.0,221.6,0.227,0.525,0.951,Green wave coordination successful - maintain current corridor offset
GW100141,2025-09-03 10:50:05,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,659.0,2.64,120,Weekday,False,Clear,False,0.0,False,False,False,62.4,62.7,0.995,True,5,0.22,38.0,15.0,259.0,0.256,0.591,0.957,Green wave coordination successful - maintain current corridor offset
GW100142,2026-05-14 16:47:47,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,516.0,1.55,100,Weekday,False,Clear,False,0.0,False,False,False,67.1,62.7,0.934,True,4,0.283,25.7,14.7,226.4,0.155,0.357,0.958,Green wave coordination successful - maintain current corridor offset
GW100143,2025-07-17 11:13:37,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,462.0,1.39,110,Weekday,False,Rain,True,22.5,False,False,False,64.3,61.2,0.952,True,4,0.287,25.8,19.8,199.1,0.151,0.348,0.927,Light rain detected - minor speed reduction advised
GW100144,2025-04-15 18:04:03,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,539.0,1.62,120,Weekday,True,Clear,False,0.0,False,False,False,80.4,77.3,0.962,False,1,1.0,8.2,67.8,814.5,0.239,0.552,0.844,Festival crowd surge detected - alternate route and extended cycle recommended
GW100145,2025-05-10 10:43:15,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,644.0,2.58,100,Weekend,False,Clear,False,0.0,False,True,False,57.3,57.4,0.998,True,5,0.175,37.4,5.5,228.9,0.247,0.57,0.958,Bus priority granted - green extension issued to reduce transit delay
GW100146,2026-03-22 11:46:20,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,438.0,1.75,90,Weekend,False,Clear,False,0.0,False,False,False,39.0,39.8,0.979,True,5,0.106,38.8,8.1,172.1,0.164,0.38,0.964,Green wave coordination successful - maintain current corridor offset
GW100147,2025-06-27 16:34:01,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,559.0,2.8,90,Weekday,False,Rain,True,23.8,False,True,False,66.1,56.7,0.858,False,2,0.798,16.8,31.8,621.6,0.384,0.888,0.883,Bus priority granted - green extension issued to reduce transit delay
GW100148,2025-07-16 15:27:40,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,448.0,1.34,110,Weekday,False,Clear,False,0.0,False,False,False,43.7,46.5,0.937,True,4,0.109,34.3,2.6,150.7,0.116,0.268,0.98,Green wave coordination successful - maintain current corridor offset
GW100149,2025-09-03 18:03:33,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,476.0,1.43,120,Weekday,False,Clear,False,0.0,False,False,False,64.7,50.4,0.778,False,0,0.909,11.7,58.5,515.7,0.229,0.528,0.933,Heavy congestion detected - signal timing extended and reroute suggested
